citing_doi,arxiv_id,source,doi_asserted_by,crossref_found,crossref_has_references,crossref_structured_doi_match,crossref_unstructured_match,crossref_reference_key,crossref_error,openalex_citing_found,openalex_arxiv_in_refs,openalex_arxiv_work_id,openalex_error,datacite_event_found,datacite_total_events,datacite_error,opencitations_citing_found,opencitations_arxiv_in_refs,opencitations_oci,opencitations_error,notes
10.14778/3636218.3636235,1412.6980,asserted,,True,True,False,True,e_1_2_1_19_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-67658-2_15,1412.6980,asserted,,True,True,False,True,15_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11042-022-13335-8,1412.6980,asserted,,True,True,False,True,13335_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1155/2022/4992321,1412.6980,asserted,,True,True,False,True,e_1_2_8_30_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-15-9746-6_72,1412.6980,asserted,,True,True,False,True,72_CR18,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.29298/rmcf.v13i74.1269,1412.6980,asserted,,True,True,False,True,7226,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-19-5868-7_13,1412.6980,asserted,,True,True,False,True,13_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58526-6_21,1412.6980,asserted,,True,True,False,True,21_CR16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1051/0004-6361/202450828,1412.6980,asserted,,True,True,False,True,R54,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1364/oe.519872,1412.6980,asserted,publisher,True,True,True,False,oe-32-9-16333-R40,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ymssp.2020.107108,1412.6980,asserted,,True,True,False,True,10.1016/j.ymssp.2020.107108_b0280,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tip.2023.3234701,1412.6980,asserted,,True,True,False,True,ref21,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11548-019-02070-5,1412.6980,asserted,,True,True,False,True,2070_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3390/s23010425,1412.6980,asserted,,True,True,False,True,ref_46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.jvcir.2019.02.006,1412.6980,asserted,,True,True,False,True,10.1016/j.jvcir.2019.02.006_b0105,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1039/d0sm02121k,1412.6980,asserted,,True,True,False,True,D0SM02121K-(cit68)/*[position()=1],,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-021-21769-1,1412.6980,asserted,,True,True,False,True,21769_CR94,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/icip49359.2023.10222656,1412.6980,asserted,,True,True,False,True,ref29,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3408062,1412.6980,asserted,,True,True,False,True,e_1_2_1_85_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/asp-dac58780.2024.10473927,1412.6980,asserted,,True,True,False,True,ref26,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1155/2019/3808064,1412.6980,asserted,,True,True,False,True,e_1_2_8_33_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/jsen.2024.3406685,1412.6980,asserted,,True,True,False,True,ref26,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3539597.3570456,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_22_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3341162.3344854,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_9_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10489-025-06465-7,1412.6980,asserted,,True,True,False,True,6465_CR46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/616060,1412.6980,asserted,,True,True,False,True,2019051712393240000_616060v2.28,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tmi.2025.3540211,1412.6980,asserted,,True,True,False,True,ref48,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-33-4968-1_3,1412.6980,asserted,,True,True,False,True,3_CR16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2023.3254539,1412.6980,asserted,,True,True,False,True,ref46,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.cmpb.2021.106192,1412.6980,asserted,,True,True,False,True,10.1016/j.cmpb.2021.106192_bib0047,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3535508.3545521,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_16_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3461702.3462517,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_29_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3342999.3343001,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_30_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.30932/1992-3252-2019-17-3-6-15,1412.6980,asserted,,True,True,False,True,ref9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3355089.3356522,1412.6980,asserted,,True,True,False,True,e_1_2_2_24_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.33286/2075-8693-2021-50-29-42,1412.6980,asserted,,True,True,False,True,ref24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1111/mice.12440,1412.6980,asserted,,True,True,False,True,e_1_2_8_25_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2024.3504724,1412.6980,asserted,,True,True,False,True,ref47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-72751-1_5,1412.6980,asserted,,True,True,False,True,5_CR18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3366423.3380289,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_20_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/lcsys.2025.3631576,1412.6980,asserted,,True,True,False,True,ref32,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1371/journal.pone.0257256,1412.6980,asserted,,True,True,False,True,pone.0257256.ref047,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13040-025-00425-0,1412.6980,asserted,,True,True,False,True,425_CR104,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2021.3113055,1412.6980,asserted,,True,True,False,True,ref37,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-09455-x,1412.6980,asserted,,True,True,False,True,9455_CR71,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-025-88139-5,1412.6980,asserted,,True,True,False,True,88139_CR65,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s13369-025-10146-5,1412.6980,asserted,publisher,True,True,True,False,10146_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tip.2024.3404241,1412.6980,asserted,,True,True,False,True,ref67,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tnnls.2024.3353795,1412.6980,asserted,,True,True,False,True,ref23,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-3592-5_11,1412.6980,asserted,,True,True,False,True,11_CR16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3299869.3324957,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_45_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1088/2632-2153/adf376,1412.6980,asserted,publisher,True,True,True,False,mlstadf376bib35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1364/oe.547918,1412.6980,asserted,publisher,True,True,True,False,oe-33-4-7684-R58,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.21203/rs.3.rs-6322741/v1,1412.6980,asserted,,True,True,False,True,ref8,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3411764.3445117,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_20_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1111/jori.12501,1412.6980,asserted,,True,True,False,True,e_1_2_11_32_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-70359-1_21,1412.6980,asserted,,True,True,False,True,21_CR31,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1061/9780784482865.040,1412.6980,asserted,,True,True,False,True,e_1_4_2_1_9_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.15701/kcgs.2023.29.4.17,1412.6980,asserted,,True,True,False,True,key2.0230907030829e+13_B27,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tnnls.2024.3359852,1412.6980,asserted,,True,True,False,True,ref57,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-60639-8_1,1412.6980,asserted,,True,True,False,True,1_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-59861-7_41,1412.6980,asserted,,True,True,False,True,41_CR9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2020.12.25.424404,1412.6980,asserted,,True,True,False,True,2024080506302083000_2020.12.25.424404v1.32,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/fpsyg.2025.1506320,1412.6980,asserted,,True,True,False,True,B16,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3427771.3429390,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_14_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1111/mice.12559,1412.6980,asserted,,True,True,False,True,e_1_2_7_25_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-96-4279-3_10,1412.6980,asserted,,True,True,False,True,10_CR24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10921-021-00761-1,1412.6980,asserted,,True,True,False,True,761_CR35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.5194/wes-10-1979-2025,1412.6980,asserted,,True,True,False,True,ref40,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10032-024-00508-4,1412.6980,asserted,,True,True,False,True,508_CR49,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/jiot.2024.3378779,1412.6980,asserted,,True,True,False,True,ref37,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-00126-0_12,1412.6980,asserted,,True,True,False,True,12_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3390/app11093802,1412.6980,asserted,,True,True,False,True,ref_50,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s42979-025-04251-3,1412.6980,asserted,publisher,True,True,True,False,4251_CR13,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-7434-4_128,1412.6980,asserted,,True,True,False,True,128_CR9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.oceaneng.2024.118927,1412.6980,asserted,,True,True,False,True,10.1016/j.oceaneng.2024.118927_bib22,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-31417-9_51,1412.6980,asserted,,True,True,False,True,51_CR19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41592-019-0403-1,1412.6980,asserted,,True,True,False,True,403_CR174,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1140/epjc/s10052-024-12399-0,1412.6980,asserted,,True,True,False,True,12399_CR45,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/app.53108,1412.6980,asserted,,True,True,False,True,e_1_2_11_41_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11053-025-10555-1,1412.6980,asserted,,True,True,False,True,10555_CR50,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1140/epjc/s10052-020-8030-7,1412.6980,asserted,,True,True,False,True,8030_CR98,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00234-022-03023-7,1412.6980,asserted,,True,True,False,True,3023_CR8,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-023-39548-5,1412.6980,asserted,,True,True,False,True,39548_CR70,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1017/9781139879354.018,1412.6980,asserted,,True,True,False,True,9781139879354#bib1_r84,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1061/(asce)st.1943-541x.0002802,1412.6980,asserted,,True,True,False,True,e_1_3_3_48_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-8819-8_1,1412.6980,asserted,,True,True,False,True,1_CR13,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3461353.3461390,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_12_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.52825/ocp.v4i.2491,1412.6980,asserted,,True,True,False,True,49112,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.dib.2024.110821,1412.6980,asserted,,True,True,False,True,10.1016/j.dib.2024.110821_bib0014,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11263-021-01519-y,1412.6980,asserted,,True,True,False,True,1519_CR30,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-32381-3_21,1412.6980,asserted,,True,True,False,True,21_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.neucom.2020.11.002,1412.6980,asserted,,True,True,False,True,10.1016/j.neucom.2020.11.002_b0165,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.eswa.2021.116136,1412.6980,asserted,,True,True,False,True,10.1016/j.eswa.2021.116136_b0205,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1140/epjc/s10052-023-12356-3,1412.6980,asserted,,True,True,False,True,12356_CR76,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3604951.3605522,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_10_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3308558.3313463,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_11_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13634-023-01092-1,1412.6980,asserted,,True,True,False,True,1092_CR34,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58571-6_14,1412.6980,asserted,,True,True,False,True,14_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-021-22348-0,1412.6980,asserted,,True,True,False,True,22348_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/b978-0-12-822295-9.00011-x,1412.6980,asserted,,True,True,False,True,10.1016/B978-0-12-822295-9.00011-X_bib0055,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3583780.3614760,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_16_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-88210-5_24,1412.6980,asserted,,True,True,False,True,24_CR3,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1631/fitee.1800596,1412.6980,asserted,,True,True,False,True,1459_CR10,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1371/journal.pone.0310417,1412.6980,asserted,,True,True,False,True,pone.0310417.ref081,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.5194/hess-27-83-2023,1412.6980,asserted,,True,True,False,True,ref28,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s12161-024-02716-4,1412.6980,asserted,,True,True,False,True,2716_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tim.2024.3384565,1412.6980,asserted,,True,True,False,True,ref36,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-31332-6_2,1412.6980,asserted,,True,True,False,True,2_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.eswa.2022.118790,1412.6980,asserted,,True,True,False,True,10.1016/j.eswa.2022.118790_b0110,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.neucom.2021.08.094,1412.6980,asserted,,True,True,False,True,10.1016/j.neucom.2021.08.094_b0230,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.compag.2021.106622,1412.6980,asserted,,True,True,False,True,10.1016/j.compag.2021.106622_b0080,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3709026.3709066,1412.6980,asserted,,True,True,False,True,e_1_3_3_1_11_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1061/jcemd4.coeng-14919,1412.6980,asserted,,True,True,False,True,e_1_3_3_36_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-72761-0_14,1412.6980,asserted,,True,True,False,True,14_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-53311-2_5,1412.6980,asserted,,True,True,False,True,5_CR6,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.9728/dcs.2025.26.2.339,1412.6980,asserted,publisher,True,True,True,False,10.9728/dcs.2025.26.2.339_ref19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-87583-1_2,1412.6980,asserted,,True,True,False,True,2_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1021/acs.jcim.4c00634,1412.6980,asserted,publisher,True,True,True,False,ref73/cit73,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3498718,1412.6980,asserted,,True,True,False,True,e_1_2_2_31_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2025.3538829,1412.6980,asserted,,True,True,False,True,ref85,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1107/s2052252524006766,1412.6980,asserted,,True,True,False,True,zx5030_bb26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1017/9781139879354.004,1412.6980,asserted,,True,True,False,True,9781139879354#bib1_r84,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-35051-1_12,1412.6980,asserted,,True,True,False,True,12_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3488560.3498407,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_27_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3472714.3473624,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_12_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13040-024-00406-9,1412.6980,asserted,,True,True,False,True,406_CR46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3450439.3451870,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_19_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ptlrs.2024.09.001,1412.6980,asserted,,True,True,False,True,10.1016/j.ptlrs.2024.09.001_bib21,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2021.3123122,1412.6980,asserted,,True,True,False,True,ref67,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00371-023-02912-z,1412.6980,asserted,,True,True,False,True,2912_CR29,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1121/10.0017320,1412.6980,asserted,,True,True,False,True,2023081022062471200_c27,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-96-9869-1_39,1412.6980,asserted,,True,True,False,True,39_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11760-021-02065-3,1412.6980,asserted,,True,True,False,True,2065_CR14,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-32248-9_46,1412.6980,asserted,,True,True,False,True,46_CR7,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ymeth.2022.06.004,1412.6980,asserted,,True,True,False,True,10.1016/j.ymeth.2022.06.004_b0170,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3569583,1412.6980,asserted,,True,True,False,True,e_1_3_2_24_2,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3539597.3570445,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1117/12.2512633,1412.6980,asserted,,True,True,False,True,c8,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/jmri.25842,1412.6980,asserted,,True,True,False,True,e_1_2_6_21_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2021.3133454,1412.6980,asserted,,True,True,False,True,ref51,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1190/geo2023-0435.1,1412.6980,asserted,publisher,True,True,False,False,,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-97-3626-3_17,1412.6980,asserted,,True,True,False,True,17_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-15-9129-7_30,1412.6980,asserted,,True,True,False,True,30_CR9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1631/fitee.1800469,1412.6980,asserted,,True,True,False,True,1384_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-025-62824-5,1412.6980,asserted,,True,True,False,True,62824_CR92,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/fnhum.2024.1394107,1412.6980,asserted,publisher,True,True,True,False,B28,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2024.3487901,1412.6980,asserted,,True,True,False,True,ref52,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-37334-4_14,1412.6980,asserted,,True,True,False,True,14_CR14,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-81241-5_10,1412.6980,asserted,publisher,True,True,True,False,10_CR21,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/17538947.2023.2210312,1412.6980,asserted,,True,True,False,True,e_1_3_3_42_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-88552-6_9,1412.6980,asserted,,True,True,False,True,9_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.cmpb.2024.108392,1412.6980,asserted,,True,True,False,True,10.1016/j.cmpb.2024.108392_bib0029,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2025.3571012,1412.6980,asserted,,True,True,False,True,ref19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3562007.3562026,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_10_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3340531.3411895,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_12_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-319-94463-0_3,1412.6980,asserted,,True,True,False,True,3_CR241,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3447548.3467330,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_10_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-97-3299-9_43,1412.6980,asserted,,True,True,False,True,43_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tip.2022.3207024,1412.6980,asserted,,True,True,False,True,ref42,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3581783.3612140,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_35_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.4018/978-1-6684-2304-2.ch004,1412.6980,asserted,,True,True,False,True,978-1-6684-2304-2.ch004.-30,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1299/transjsme.21-00230,1412.6980,asserted,,True,True,False,True,6,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11227-025-07413-5,1412.6980,asserted,,True,True,False,True,7413_CR26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1073/pnas.1915841117,1412.6980,asserted,,True,True,False,True,e_1_3_4_75_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3652583.3658054,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.14504/ajr.8.s1.1,1412.6980,asserted,,True,True,False,True,bibr39-ajr.8.S1.1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1061/jpeodx.pveng-1409,1412.6980,asserted,,True,True,False,True,e_1_3_4_35_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-319-70096-0_51,1412.6980,asserted,,True,True,False,True,51_CR28,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
